Streamer,Date,Duration,Viewers
Cellbit,2019-10-30T21:27:13Z,7h0m36s,15097
Cellbit,2019-10-30T21:23:10Z,2m6s,2177
Cellbit,2019-10-30T20:00:53Z,1h21m12s,6843
Cellbit,2019-10-27T21:30:35Z,6h3m4s,29674
Cellbit,2019-10-26T20:05:29Z,7h47m2s,31483
Cellbit,2019-10-25T20:02:29Z,6h55m49s,14682
Cellbit,2019-10-24T20:02:44Z,5h34m42s,10005
Cellbit,2019-10-24T16:55:08Z,1h51m26s,1710
Cellbit,2019-10-23T20:02:15Z,2h16m33s,4617
Cellbit,2019-10-20T18:02:29Z,5h47m44s,51361
Cellbit,2019-10-19T22:16:32Z,2h42m26s,23737
Cellbit,2019-10-19T21:50:10Z,1m13s,11371
Cellbit,2019-10-19T21:46:53Z,1m31s,9176
Cellbit,2019-10-19T21:26:44Z,19m41s,9919
Cellbit,2019-10-19T21:19:20Z,6m44s,6502
Cellbit,2019-10-19T21:10:00Z,2m9s,4802
Cellbit,2019-10-19T21:06:06Z,3m28s,6086
Cellbit,2019-10-19T20:00:54Z,1h4m34s,8382
Cellbit,2019-10-18T20:10:46Z,4h2m2s,13153
Cellbit,2019-10-17T19:48:24Z,6h2m11s,7181
Cellbit,2019-10-16T20:03:11Z,6h58m48s,12879
Cellbit,2019-10-13T20:31:54Z,5h40m6s,33953
Cellbit,2019-10-12T21:06:14Z,9h30m12s,47942
Cellbit,2019-10-11T21:26:47Z,3h52m24s,10347
Cellbit,2019-10-11T19:59:30Z,1h26m26s,5056
Cellbit,2019-10-10T23:40:14Z,3h4m22s,4839
Cellbit,2019-10-09T20:05:08Z,6h23m0s,9158
Cellbit,2019-10-06T20:48:41Z,7h3m44s,49956
Cellbit,2019-10-05T20:36:36Z,8h15m58s,39086
Cellbit,2019-10-03T20:12:29Z,5h44m27s,14015
Cellbit,2019-10-02T22:44:15Z,4h47m13s,14080
Cellbit,2019-10-02T20:04:02Z,2h37m41s,5428
Cellbit,2019-09-29T20:05:20Z,8h59m31s,46129
Cellbit,2019-09-28T20:05:55Z,8h9m34s,45069
Cellbit,2019-09-27T20:01:39Z,7h11m4s,12487
Cellbit,2019-09-26T19:47:33Z,6h2m12s,9070
Cellbit,2019-09-25T19:39:38Z,5h56m22s,7273
Cellbit,2019-09-22T20:09:34Z,7h7m36s,39099
Cellbit,2019-09-21T19:58:52Z,7h8m42s,40835
Cellbit,2019-09-20T20:02:01Z,5h7m58s,10303
Cellbit,2019-09-19T20:00:33Z,2h45m23s,9348
Cellbit,2019-09-17T20:00:38Z,6h46m28s,19878
Cellbit,2019-09-15T22:55:34Z,2h38m43s,8614
Cellbit,2019-09-15T21:34:10Z,1h19m14s,5443
Cellbit,2019-09-14T20:28:26Z,9h5m25s,52579
Cellbit,2019-09-13T19:40:01Z,9h57m8s,21156
Cellbit,2019-09-12T20:06:42Z,5h50m58s,6693
Cellbit,2019-09-11T19:12:56Z,12h15m30s,11586
Cellbit,2019-09-11T03:37:21Z,3h8m55s,6729
Cellbit,2019-09-10T20:01:39Z,7h33m56s,11747
Cellbit,2019-09-08T20:00:46Z,7h41m3s,11588
Cellbit,2019-09-07T20:34:14Z,8h50m10s,11239
Cellbit,2019-09-07T03:07:41Z,1h8m40s,5739
Cellbit,2019-09-06T18:01:17Z,9h4m40s,11941
Cellbit,2019-09-05T20:02:18Z,7h23m8s,5022
Cellbit,2019-09-03T20:10:59Z,6h47m24s,8544
Cellbit,2019-09-01T20:33:00Z,7h17m4s,15499
Cellbit,2019-09-01T05:41:32Z,1h39m49s,8095
Cellbit,2019-09-01T03:53:22Z,1h42m20s,6842
Cellbit,2019-08-31T20:40:07Z,7h6m57s,12659
Cellbit,2019-08-30T19:59:58Z,10h12m14s,8893
Cellbit,2019-08-29T20:04:33Z,7h26m34s,12050
Cellbit,2019-08-27T20:03:22Z,9h10m26s,9326
Cellbit,2019-08-25T20:08:35Z,8h11m32s,9939
Cellbit,2019-08-24T20:07:11Z,5h35m32s,14497
Cellbit,2019-08-23T20:34:16Z,5h11m10s,23407
Cellbit,2019-08-22T22:36:39Z,1h44m35s,8131
Cellbit,2019-08-21T20:33:38Z,5h15m30s,8945
Cellbit,2019-08-18T23:13:48Z,4h27m56s,14442
Cellbit,2019-08-18T21:29:24Z,1h41m28s,7628
Cellbit,2019-08-17T20:57:19Z,7h9m51s,16045
Cellbit,2019-08-16T19:04:17Z,10h3m40s,8326
Cellbit,2019-08-16T19:01:22Z,2m25s,1582
Cellbit,2019-08-16T18:33:28Z,25m56s,2224
Cellbit,2019-08-15T20:33:57Z,2h57m8s,8094
Cellbit,2019-08-13T23:37:57Z,2h18m54s,9871
Cellbit,2019-08-13T20:05:27Z,3h28m56s,7087
Cellbit,2019-08-12T21:20:12Z,36m20s,10638
Cellbit,2019-08-11T23:40:23Z,3h32m48s,13659
Cellbit,2019-08-10T20:04:26Z,6h57m4s,21645
Cellbit,2019-08-09T20:36:06Z,5h37m4s,7136
Cellbit,2019-08-08T22:43:12Z,3h38m20s,9728
Cellbit,2019-08-08T21:03:11Z,1h36m46s,4540
Cellbit,2019-08-08T20:58:04Z,1m49s,954
Cellbit,2019-08-08T20:34:06Z,21m57s,1179
Cellbit,2019-08-08T20:01:29Z,32m16s,2470
Cellbit,2019-08-06T20:11:19Z,2h29m20s,10552
Cellbit,2019-08-06T20:10:14Z,38s,120
Cellbit,2019-08-06T18:02:47Z,2h6m6s,395
Cellbit,2019-08-04T22:26:52Z,5h3m26s,20941
Cellbit,2019-08-03T22:13:01Z,6h43m44s,24653
Cellbit,2019-08-02T22:01:25Z,4h29m25s,17266
Cellbit,2019-08-01T20:11:42Z,8h53m39s,15677
Cellbit,2019-07-30T20:34:07Z,7h25m30s,18329
Cellbit,2019-07-28T20:58:14Z,5h49m2s,24607
Cellbit,2019-07-27T22:09:10Z,6h30m53s,20760
Cellbit,2019-07-26T17:36:57Z,3h10m10s,14689
Cellbit,2019-07-23T21:16:20Z,5h44m16s,23740
Cellbit,2019-07-22T20:40:26Z,6h9m53s,20294
Cellbit,2019-07-21T20:14:56Z,7h4m28s,20794
Cellbit,2019-07-20T20:17:23Z,8h9m22s,27931
Cellbit,2019-07-19T21:04:04Z,5h1m33s,13111
Cellbit,2019-07-18T20:09:54Z,4h49m31s,12594
Cellbit,2019-07-16T20:03:32Z,6h15m51s,14184
Cellbit,2019-07-14T20:56:16Z,6h54m57s,14945
Cellbit,2019-07-13T20:12:48Z,6h34m7s,21810
Cellbit,2019-07-12T20:10:45Z,6h4m10s,11882
Cellbit,2019-07-11T23:01:40Z,4h11m1s,18323
Cellbit,2019-07-09T21:30:07Z,3h39m52s,16857
Cellbit,2019-07-08T01:14:55Z,2h58m28s,47019
Cellbit,2019-07-07T20:09:02Z,56m20s,11128
Cellbit,2019-07-06T20:57:07Z,4h51m11s,21855
Cellbit,2019-07-05T20:07:24Z,5h52m20s,17516
Cellbit,2019-07-04T20:01:10Z,8h5m14s,21305
Cellbit,2019-07-03T20:56:58Z,1h53m14s,10212
Cellbit,2019-07-03T02:03:50Z,2m52s,11888
Cellbit,2019-07-02T20:16:02Z,5h41m0s,22615
Cellbit,2019-07-01T01:40:50Z,4h24m42s,26420
Cellbit,2019-06-29T20:28:18Z,2h51m34s,22512
Cellbit,2019-06-28T21:46:59Z,3h53m52s,22073
Cellbit,2019-06-28T20:08:04Z,1h36m10s,8418
Cellbit,2019-06-27T20:10:07Z,5h0m14s,17437
Cellbit,2019-06-25T21:06:24Z,5h14m22s,32148
Cellbit,2019-06-23T21:33:42Z,7h34m10s,23823
Cellbit,2019-06-22T22:00:54Z,5h57m20s,65419
Cellbit,2019-06-21T20:04:18Z,6h36m31s,15723
Cellbit,2019-06-21T02:24:58Z,15s,38310
Cellbit,2019-06-21T02:24:57Z,15s,7004
Cellbit,2019-06-20T20:14:58Z,5h46m20s,29003
Cellbit,2019-06-19T20:01:33Z,8h18m24s,25917
Cellbit,2019-06-18T19:58:47Z,5h11m57s,49622
Cellbit,2019-06-06T20:01:32Z,1m46s,43873
Cellbit,2019-06-05T00:06:42Z,1h8m28s,32014
Cellbit,2019-06-04T22:00:20Z,1h59m22s,25746
Cellbit,2019-05-18T22:17:58Z,1h36m25s,44885
Cellbit,2019-05-18T20:18:43Z,1h58m18s,22330
Cellbit,2019-05-17T20:24:44Z,2h42m50s,27584
Cellbit,2019-05-12T20:01:57Z,5h24m45s,36966
Cellbit,2019-05-11T22:03:19Z,4h2m46s,26913
Cellbit,2019-05-10T20:01:33Z,4h21m9s,24603
Cellbit,2019-05-09T23:28:42Z,34m22s,8526
Cellbit,2019-05-09T21:53:55Z,1h33m30s,8588
Cellbit,2019-05-09T21:10:02Z,42m38s,4964
Cellbit,2019-05-07T20:01:39Z,6h21m16s,28770
Cellbit,2019-05-05T20:05:01Z,10h1m36s,32026
Cellbit,2019-05-04T23:58:56Z,7h45m26s,11370
Cellbit,2019-05-04T20:00:59Z,3h56m10s,8530
Cellbit,2019-05-03T20:14:51Z,9h8m10s,12353
Cellbit,2019-05-02T20:01:01Z,6h57m19s,14307
Cellbit,2019-04-30T20:00:16Z,8h31m20s,21138
Cellbit,2019-04-26T20:05:56Z,7h26m27s,11378
Cellbit,2019-04-25T21:05:41Z,6h1m40s,15104
Cellbit,2019-04-21T20:12:49Z,11h57m52s,24020
Cellbit,2019-04-19T20:03:27Z,6h41m2s,23100
Cellbit,2019-04-19T02:29:10Z,7h39m39s,35691
Cellbit,2019-04-18T20:08:38Z,6h18m34s,31607
Cellbit,2019-04-17T21:20:15Z,1h10m10s,11633
Cellbit,2019-04-16T20:07:15Z,6h27m46s,37411
Cellbit,2019-04-14T20:34:38Z,9h28m6s,18991
Cellbit,2019-04-13T20:11:40Z,12h18m23s,20814
Cellbit,2019-04-12T20:07:48Z,7h18m56s,45541
Cellbit,2019-04-09T20:07:20Z,6h33m30s,47339
Cellbit,2019-04-04T20:04:48Z,2h39m17s,17033
Cellbit,2019-04-02T20:20:51Z,9h4m30s,38991
Cellbit,2019-04-01T03:00:30Z,30m6s,31492
Cellbit,2019-03-28T19:55:07Z,4h16m6s,12274
Cellbit,2019-03-19T20:02:46Z,1h47m38s,20732
Cellbit,2019-03-17T22:02:21Z,5h18m52s,17628
Cellbit,2019-03-15T04:27:12Z,6h14m16s,25141
Cellbit,2019-03-15T04:26:20Z,3h25m38s,9220
Cellbit,2019-03-15T04:23:20Z,4h22m48s,13411
Cellbit,2019-03-15T04:16:02Z,6m52s,2700
Cellbit,2019-03-14T20:07:13Z,7h26m44s,25437
Cellbit,2019-03-12T20:03:36Z,9h32m2s,38158
Cellbit,2019-03-11T04:35:35Z,2h11m55s,6161
Cellbit,2019-03-09T20:03:37Z,8h55m8s,41724
Cellbit,2019-03-08T20:07:59Z,7h21m4s,21686
Cellbit,2019-03-07T23:32:42Z,10h35m42s,30703
Cellbit,2019-03-05T20:03:21Z,11h18m32s,32175
Cellbit,2019-02-28T00:33:13Z,6h31m3s,10452
Cellbit,2019-02-26T17:33:54Z,3h44m5s,18869
Cellbit,2019-02-26T17:32:55Z,5h52m14s,22459
Cellbit,2019-02-24T20:01:34Z,11h6m10s,42825
Cellbit,2019-02-23T20:05:08Z,12h27m18s,54847
Cellbit,2019-02-22T20:02:53Z,10h52m48s,19708
Cellbit,2019-02-22T18:26:18Z,1h52m6s,11079
Cellbit,2019-02-22T18:24:54Z,1h57m47s,12181
Cellbit,2019-02-22T18:22:37Z,1h46m57s,11311
Cellbit,2019-02-21T20:03:03Z,7h29m22s,16990
Cellbit,2019-02-19T20:59:05Z,7h32m48s,21941
Cellbit,2019-02-17T20:00:29Z,8h33m54s,18005
Cellbit,2019-02-16T19:00:31Z,10h33m52s,24935
Cellbit,2019-02-15T18:56:10Z,8h15m20s,13177
Cellbit,2019-02-14T18:39:16Z,8h33m56s,13949
Cellbit,2019-02-12T20:32:51Z,5h6m20s,13911
Cellbit,2019-02-11T17:13:17Z,2h9m35s,21122
Cellbit,2019-02-10T19:02:27Z,7h16m49s,15532
Cellbit,2019-02-09T02:14:19Z,2h14m28s,26940
Cellbit,2019-02-08T19:15:07Z,6h36m41s,26966
Cellbit,2019-02-07T19:00:36Z,5h1m32s,17933
Cellbit,2019-02-05T19:01:13Z,6h46m56s,16663
Cellbit,2019-02-04T01:51:18Z,2h35m32s,90943
Cellbit,2019-02-03T19:00:52Z,6h34m54s,18866
Cellbit,2019-02-02T22:19:05Z,1h6m38s,13822
Cellbit,2019-02-01T20:04:08Z,9h13m12s,18014
Cellbit,2019-02-01T00:02:02Z,6h21m34s,28908
Cellbit,2019-01-29T21:32:14Z,4h27m47s,17749
Cellbit,2019-01-29T19:27:05Z,2h3m30s,11209
Cellbit,2019-01-27T22:00:21Z,7h23m51s,35178
Cellbit,2019-01-27T03:58:55Z,1h30m51s,14777
Cellbit,2019-01-27T01:28:22Z,2h28m30s,23065
Cellbit,2019-01-26T20:05:02Z,5h21m30s,27539
Cellbit,2019-01-25T20:30:42Z,11h34m25s,85755
Cellbit,2019-01-24T19:12:32Z,12h53m18s,48765
Cellbit,2019-01-22T19:07:47Z,8h2m0s,21779
Cellbit,2019-01-20T22:14:18Z,7h5m42s,23863
Cellbit,2019-01-19T19:03:01Z,6h53m53s,25920
Cellbit,2019-01-18T23:39:22Z,1h28m39s,18970
Cellbit,2019-01-17T19:01:24Z,11h1m45s,37074
Cellbit,2019-01-16T18:51:27Z,2h35m0s,25007
Cellbit,2019-01-15T23:00:47Z,4h2m40s,29474
Cellbit,2019-01-15T19:45:17Z,1h18m55s,15889
Cellbit,2019-01-13T19:00:07Z,10h59m56s,50467
Cellbit,2019-01-12T20:03:39Z,7h34m57s,45888
Cellbit,2019-01-12T04:41:50Z,1h53m50s,25521
Cellbit,2019-01-11T23:49:35Z,4h50m50s,28342
Cellbit,2019-01-10T19:01:53Z,6h44m15s,29710
Cellbit,2019-01-08T19:00:50Z,10h54m6s,42777
Cellbit,2019-01-06T21:02:57Z,6h32m58s,24302
Cellbit,2019-01-05T20:02:57Z,9h19m52s,75881
Cellbit,2018-12-23T21:49:12Z,3m19s,16515
Cellbit,2018-12-23T20:56:20Z,36m2s,25164
Cellbit,2018-12-22T19:07:23Z,12h41m46s,57811
Cellbit,2018-12-21T19:02:46Z,12h54m28s,47622
Cellbit,2018-12-20T22:48:54Z,8h31m53s,30995
Cellbit,2018-12-20T19:02:43Z,3h44m10s,23085
Cellbit,2018-12-18T23:47:53Z,8h5m33s,80442
Cellbit,2018-12-18T19:04:28Z,4h42m32s,29921
Cellbit,2018-12-16T19:05:47Z,11h30m34s,42544
Cellbit,2018-12-15T19:02:10Z,5h50m10s,16144
Cellbit,2018-12-14T19:04:24Z,6h37m16s,35597
Cellbit,2018-12-13T18:59:19Z,7h55m37s,21459
Cellbit,2018-12-13T01:40:59Z,4h52m3s,23614
Cellbit,2018-12-12T03:46:07Z,39m58s,11106
Cellbit,2018-12-11T19:23:53Z,8h20m50s,52670
Cellbit,2018-12-10T19:01:53Z,1h27m49s,14576
Cellbit,2018-12-09T19:02:29Z,9h18m55s,22606
Cellbit,2018-12-08T19:00:49Z,2h7m5s,18246
Cellbit,2018-12-07T18:59:43Z,8h35m22s,25311
Cellbit,2018-12-07T04:30:43Z,29m20s,27534
Cellbit,2018-12-07T00:57:04Z,3h31m50s,29966
Cellbit,2018-12-06T16:01:24Z,2h31m50s,10462
Cellbit,2018-12-04T19:59:33Z,8h21m20s,24223
Cellbit,2018-12-02T19:02:25Z,7h10m50s,15210
Cellbit,2018-12-01T18:03:09Z,10h37m28s,38796
Cellbit,2018-11-30T22:25:33Z,5h58m16s,30709
Cellbit,2018-11-29T18:34:27Z,6h43m42s,12872
Cellbit,2018-11-27T20:27:06Z,4h25m7s,11758
Cellbit,2018-11-27T20:20:17Z,30s,1660
Cellbit,2018-11-24T06:13:33Z,14h48m6s,122764
Cellbit,2018-11-24T04:39:15Z,1h33m16s,24078
Cellbit,2018-11-23T04:30:13Z,4h31m6s,20073
Cellbit,2018-11-23T04:24:01Z,5m10s,1318
Cellbit,2018-11-23T04:16:30Z,5m40s,1038
Cellbit,2018-11-23T04:15:54Z,10s,677
Cellbit,2018-11-22T22:56:26Z,5h18m30s,7674
Cellbit,2018-11-20T19:06:25Z,3h29m30s,13101
Cellbit,2018-11-18T19:32:20Z,2h33m44s,10376
Cellbit,2018-11-17T23:03:32Z,4h12m48s,15674
Cellbit,2018-11-17T20:27:48Z,2h33m40s,5341
Cellbit,2018-11-17T19:09:58Z,1h16m22s,4761
Cellbit,2018-11-16T19:53:44Z,1h40m46s,3901
Cellbit,2018-11-16T19:04:24Z,48m32s,2991
Cellbit,2018-11-15T19:01:33Z,6h25m20s,14459
Cellbit,2018-11-13T19:02:23Z,3h6m52s,12986
Cellbit,2018-11-11T18:59:47Z,3h1m4s,12460
Cellbit,2018-11-10T17:00:41Z,4h19m28s,18166
Cellbit,2018-11-08T19:53:15Z,3h35m6s,10278
Cellbit,2018-11-06T17:15:19Z,2h15m20s,11527
Cellbit,2018-11-04T19:00:48Z,4h21m4s,8594
Cellbit,2018-11-03T20:01:54Z,5h57m44s,15992
Cellbit,2018-11-02T20:04:00Z,3h8m25s,7684
Cellbit,2018-11-01T19:59:59Z,2h10m26s,6798
Cellbit,2018-10-30T20:00:41Z,4h20m28s,47659
Cellbit,2018-10-25T20:01:01Z,3h31m30s,12105
Cellbit,2018-10-23T20:02:17Z,3h31m50s,22032
Cellbit,2018-10-21T20:01:31Z,4h1m32s,35523
Cellbit,2018-10-20T20:00:53Z,2h37m36s,24123
Cellbit,2018-10-19T18:02:34Z,3h42m9s,17715
Cellbit,2018-10-18T20:00:12Z,3h12m34s,9224
Cellbit,2018-10-16T20:00:33Z,6h58m44s,15238
Cellbit,2018-10-09T23:00:27Z,5h15m44s,27328
Cellbit,2018-09-27T15:38:28Z,29m42s,13680
Cellbit,2018-09-22T20:00:39Z,2h23m15s,28556
Gaules,2020-10-15T15:03:12Z,6h56m30s,564
Gaules,2020-10-13T18:14:56Z,44h37m52s,1612773
Gaules,2020-10-12T18:09:04Z,23h56m7s,1251365
Gaules,2020-10-11T13:17:32Z,28h41m32s,1079904
Gaules,2020-10-10T15:04:10Z,22h8m5s,919962
Gaules,2020-10-09T14:53:24Z,24h5m6s,1177311
Gaules,2020-10-09T04:05:16Z,10h30m57s,192125
Gaules,2020-10-08T15:24:04Z,12h39m57s,858016
Gaules,2020-10-07T15:03:21Z,23h52m5s,1071128
Gaules,2020-10-05T17:35:25Z,21h6m17s,801586
Gaules,2020-10-04T14:21:21Z,27h8m36s,1292038
Gaules,2020-10-03T12:12:01Z,26h3m14s,880382
Gaules,2020-10-03T12:10:53Z,39s,2001
Gaules,2020-10-03T11:43:26Z,26m14s,12846
Gaules,2020-10-02T11:29:59Z,23h15m25s,795359
Gaules,2020-10-01T11:19:52Z,24h3m2s,1149545
Gaules,2020-10-01T04:05:28Z,6h38m51s,65868
Gaules,2020-10-01T00:28:03Z,3h32m14s,111723
Gaules,2020-09-30T23:28:25Z,58m43s,48984
Gaules,2020-09-30T15:40:51Z,7h43m17s,349317
Gaules,2020-09-29T21:08:23Z,18h12m25s,499971
Gaules,2020-09-29T20:05:57Z,1h1m9s,49405
Gaules,2020-09-29T19:54:55Z,10m19s,14300
Gaules,2020-09-29T18:12:57Z,1h33m7s,81237
Gaules,2020-09-28T18:22:37Z,23h34m4s,965761
Gaules,2020-09-27T16:14:22Z,23h27m23s,1660456
Gaules,2020-09-26T16:53:22Z,23h15m1s,703207
Gaules,2020-09-25T16:58:11Z,23h51m23s,1085602
Gaules,2020-09-24T16:08:44Z,24h28m49s,1212526
Gaules,2020-09-23T20:13:55Z,19h49m17s,666804
Gaules,2020-09-23T19:24:43Z,34m5s,30585
Gaules,2020-09-22T19:59:10Z,23h20m11s,1034901
Gaules,2020-09-22T16:39:47Z,3h19m12s,421060
Gaules,2020-09-21T18:22:01Z,22h9m13s,969787
Gaules,2020-09-21T17:57:37Z,18m8s,28188
Gaules,2020-09-20T19:20:23Z,22h35m55s,1091731
Gaules,2020-09-20T18:48:31Z,31m39s,107465
Gaules,2020-09-20T16:10:59Z,2h33m50s,319105
Gaules,2020-09-19T21:08:39Z,18h53m14s,795727
Gaules,2020-09-19T15:08:39Z,5h59m45s,541138
Gaules,2020-09-18T23:13:29Z,15h32m45s,289699
Gaules,2020-09-18T15:10:05Z,8h0m49s,431797
Gaules,2020-09-17T15:34:18Z,23h23m0s,689596
Gaules,2020-09-17T01:33:03Z,13h41m4s,136015
Gaules,2020-09-16T14:17:20Z,11h13m40s,836646
Gaules,2020-09-15T11:15:25Z,26h53m5s,929059
Gaules,2020-09-15T00:34:50Z,10h27m17s,125001
Gaules,2020-09-13T20:25:02Z,28h9m31s,1040536
Gaules,2020-09-13T15:37:00Z,4h46m41s,441714
Gaules,2020-09-12T11:16:12Z,28h5m38s,662934
Gaules,2020-09-11T11:18:30Z,23h50m18s,551987
Gaules,2020-09-10T11:10:57Z,24h2m9s,540125
Gaules,2020-09-09T11:24:22Z,23h38m7s,729188
Gaules,2020-09-08T11:14:57Z,24h1m57s,704698
Gaules,2020-09-06T11:12:09Z,47h51m6s,841108
Gaules,2020-09-05T21:06:55Z,13h58m54s,127086
Gaules,2020-09-05T17:39:42Z,3h24m46s,113743
Gaules,2020-09-05T16:31:24Z,1h7m16s,42909
Gaules,2020-09-05T16:06:07Z,22m16s,23401
Gaules,2020-09-05T11:09:16Z,4h7m56s,130573
Gaules,2020-09-04T11:16:48Z,23h44m1s,572736
Gaules,2020-09-03T11:16:27Z,23h47m29s,553670
Gaules,2020-09-02T11:52:59Z,23h16m51s,994258
Gaules,2020-09-01T11:43:06Z,23h51m33s,481932
Gaules,2020-08-31T20:08:18Z,15h31m29s,269848
Gaules,2020-08-31T19:39:11Z,24m0s,19737
Gaules,2020-08-30T15:37:27Z,27h59m3s,768637
Gaules,2020-08-29T13:54:15Z,25h37m30s,808322
Gaules,2020-08-29T12:17:25Z,1h35m25s,61217
Gaules,2020-08-28T18:16:29Z,17h54m50s,860774
Gaules,2020-08-28T12:06:46Z,6h8m58s,316857
Gaules,2020-08-27T12:06:45Z,23h48m11s,667168
Gaules,2020-08-26T12:15:16Z,23h38m13s,693674
Gaules,2020-08-26T09:16:12Z,2h52m56s,23145
Gaules,2020-08-25T12:11:27Z,21h2m57s,935094
Gaules,2020-08-24T02:12:01Z,33h48m44s,452763
Gaules,2020-08-23T12:14:25Z,13h56m5s,443690
Gaules,2020-08-22T15:20:50Z,20h46m6s,694296
Gaules,2020-08-22T15:02:57Z,4m17s,13007
Gaules,2020-08-22T12:17:34Z,2h44m14s,80768
Gaules,2020-08-21T12:18:47Z,23h52m45s,1915818
Gaules,2020-08-20T12:22:46Z,23h47m49s,628593
Gaules,2020-08-19T12:23:50Z,23h51m57s,1484797
Gaules,2020-08-19T08:00:23Z,4h10m23s,32505
Gaules,2020-08-18T12:15:39Z,19h42m34s,993583
Gaules,2020-03-24T15:08:18Z,1m3s,6919
Gaules,2019-04-26T17:29:01Z,18s,16687
YoDa,2020-10-15T21:33:32Z,26m14s,2
YoDa,2020-10-15T01:00:09Z,8h44m38s,243653
YoDa,2020-10-15T00:21:00Z,38m47s,32831
YoDa,2020-10-14T01:44:53Z,8h13m28s,211498
YoDa,2020-10-13T13:39:05Z,2h59m50s,135608
YoDa,2020-10-13T07:46:48Z,5h52m3s,104815
YoDa,2020-10-11T20:54:01Z,10h4m36s,387285
YoDa,2020-10-11T01:04:16Z,6h59m10s,295454
YoDa,2020-10-10T00:52:11Z,6h36m7s,432449
YoDa,2020-10-09T11:33:28Z,4h48m20s,196770
YoDa,2020-10-09T00:49:04Z,2h31m54s,272100
YoDa,2020-10-08T23:43:10Z,1h5m35s,63456
YoDa,2020-10-08T00:18:43Z,6h53m2s,281338
YoDa,2020-10-06T22:30:47Z,10h8m46s,333127
YoDa,2020-10-05T23:18:08Z,10h15m0s,352395
YoDa,2020-10-05T09:06:13Z,32m9s,10000
YoDa,2020-10-05T04:15:34Z,4h49m50s,112661
YoDa,2020-10-04T17:56:36Z,1h15m9s,50326
YoDa,2020-10-04T05:43:44Z,9h4m5s,157980
YoDa,2020-10-04T05:36:30Z,6m12s,4676
YoDa,2020-10-03T16:45:25Z,5h18m33s,268869
YoDa,2020-10-02T23:36:08Z,8h14m36s,498023
YoDa,2020-10-02T23:30:10Z,4m42s,3662
YoDa,2020-10-01T00:57:44Z,7h23m58s,278344
YoDa,2020-09-29T23:20:59Z,7h24m45s,293521
YoDa,2020-09-28T21:08:21Z,10h11m0s,405470
YoDa,2020-09-28T05:23:04Z,2h51m27s,68311
YoDa,2020-09-28T00:19:56Z,3h35m45s,238826
YoDa,2020-09-25T23:12:07Z,9h8m56s,202730
YoDa,2020-09-25T05:17:59Z,3h34m56s,77664
YoDa,2020-09-25T00:24:08Z,4h53m41s,221698
YoDa,2020-09-24T22:53:33Z,1h27m35s,67458
YoDa,2020-09-24T01:01:51Z,7h23m12s,170793
YoDa,2020-09-22T23:09:44Z,10h54m38s,310107
YoDa,2020-09-22T00:22:17Z,8h6m23s,233065
YoDa,2020-09-21T22:15:29Z,2h5m50s,91039
YoDa,2020-09-21T21:49:42Z,23m28s,21572
YoDa,2020-09-21T00:22:10Z,9h11m15s,281727
YoDa,2020-09-20T22:03:46Z,2h17m27s,135755
YoDa,2020-09-20T00:22:45Z,7h1m36s,269413
YoDa,2020-09-19T22:40:48Z,1h40m26s,71481
YoDa,2020-09-19T21:36:57Z,1h3m5s,37958
YoDa,2020-09-19T21:21:00Z,15m16s,9957
YoDa,2020-09-18T06:02:50Z,37m50s,14728
YoDa,2020-09-18T01:21:24Z,4h38m25s,127566
YoDa,2020-09-18T00:22:27Z,52m14s,36448
YoDa,2020-09-17T23:24:44Z,56m6s,37977
YoDa,2020-09-17T00:39:33Z,13m22s,2695
YoDa,2020-09-16T01:54:03Z,2h21m6s,142558
YoDa,2020-09-13T22:27:45Z,10h39m1s,213803
YoDa,2020-09-13T22:10:56Z,14m22s,9568
YoDa,2020-09-12T21:10:13Z,11h1m58s,295190
YoDa,2020-09-11T23:39:37Z,9h44m16s,319214
YoDa,2020-09-11T00:40:29Z,10h11m9s,406633
YoDa,2020-09-09T23:05:22Z,10h9m29s,329851
YoDa,2020-09-09T00:38:18Z,4h31m53s,244092
YoDa,2020-09-08T01:28:55Z,8h2m35s,275752
YoDa,2020-09-08T01:08:33Z,19m2s,24620
YoDa,2020-09-05T01:51:39Z,6h3m44s,286744
YoDa,2020-09-05T00:19:09Z,1h31m34s,80529
YoDa,2020-09-04T03:25:12Z,3h24m26s,82299
YoDa,2020-09-04T03:22:41Z,20s,6537
YoDa,2020-09-04T03:21:15Z,16s,6164
YoDa,2020-09-03T23:03:07Z,4h17m0s,184439
YoDa,2020-09-03T16:47:28Z,7m54s,556
YoDa,2020-09-02T17:18:32Z,1h11m10s,67221
YoDa,2020-09-02T00:49:30Z,6h3m20s,235761
YoDa,2020-09-01T17:10:04Z,2h55m22s,100687
YoDa,2020-09-01T01:26:56Z,5h50m49s,167087
YoDa,2020-08-31T16:26:39Z,2h10m26s,98903
YoDa,2020-08-31T16:19:48Z,5m34s,4698
YoDa,2020-08-30T17:12:40Z,2h35m47s,122893
YoDa,2020-08-30T01:17:38Z,5h3m4s,199488
YoDa,2020-08-29T17:20:38Z,1h42m41s,82639
YoDa,2020-08-28T17:05:50Z,9h9m18s,366882
YoDa,2020-08-28T01:51:36Z,6h15m54s,216601
YoDa,2020-08-27T17:26:18Z,8h24m14s,544223
YoDa,2020-08-25T13:53:39Z,20h4m11s,1491860
YoDa,2020-08-23T01:07:52Z,7h18m30s,463561
