Streamer,Date,Duration,Viewers
"alanzoka,""Jan 29, 2020, 18:14"",6.3 hrs,23.978"
"alanzoka,""Jan 27, 2020, 18:14"",9.5 hrs,24.100"
"alanzoka,""Jan 24, 2020, 18:16"",9.3 hrs,23.855"
"alanzoka,""Jan 23, 2020, 18:18"",9.6 hrs,23.461"
"alanzoka,""Jan 21, 2020, 18:16"",7.0 hrs,23.254"
"alanzoka,""Jan 20, 2020, 18:42"",8.0 hrs,26.882"
"alanzoka,""Jan 17, 2020, 18:23"",10.0 hrs,26.113"
"alanzoka,""Jan 16, 2020, 18:24"",6.5 hrs,23.598"
"alanzoka,""Jan 14, 2020, 18:12"",6.9 hrs,26.537"
"alanzoka,""Jan 13, 2020, 18:12"",8.4 hrs,24.455"
"alanzoka,""Jan 10, 2020, 18:27"",10.1 hrs,22.804"
"alanzoka,""Jan 9, 2020, 18:18"",7.9 hrs,24.150"
"alanzoka,""Jan 8, 2020, 18:14"",8.2 hrs,22.251"
"alanzoka,""Jan 7, 2020, 18:41"",8.7 hrs,24.605"
"alanzoka,""Jan 6, 2020, 18:23"",7.8 hrs,27.712"
"alanzoka,""Dec 30, 2019, 18:16"",8.6 hrs,19.350"
"alanzoka,""Dec 27, 2019, 18:17"",8.9 hrs,22.124"
"alanzoka,""Dec 24, 2019, 18:12"",3.5 hrs,18.081"
"alanzoka,""Dec 23, 2019, 18:57"",7.1 hrs,20.248"
"alanzoka,""Dec 20, 2019, 18:10"",8.4 hrs,18.516"
"alanzoka,""Dec 18, 2019, 18:28"",7.8 hrs,27.502"
"alanzoka,""Dec 17, 2019, 18:15"",8.5 hrs,18.669"
"alanzoka,""Dec 16, 2019, 18:28"",7.8 hrs,19.319"
"alanzoka,""Dec 13, 2019, 18:26"",8.8 hrs,20.293"
"alanzoka,""Dec 13, 2019, 00:47"",4.1 hrs,69.664"
"alanzoka,""Dec 12, 2019, 18:17"",3.1 hrs,18.610"
"alanzoka,""Dec 11, 2019, 18:19"",8.9 hrs,21.774"
"alanzoka,""Dec 10, 2019, 18:20"",7.6 hrs,23.753"
"alanzoka,""Dec 9, 2019, 18:15"",8.3 hrs,24.165"
"alanzoka,""Dec 6, 2019, 18:22"",6.5 hrs,20.098"
"alanzoka,""Dec 5, 2019, 18:09"",8.4 hrs,21.474"
"alanzoka,""Dec 4, 2019, 18:13"",7.5 hrs,21.858"
"alanzoka,""Dec 3, 2019, 18:13"",5.0 hrs,18.507"
"alanzoka,""Dec 2, 2019, 18:14"",7.0 hrs,17.517"
"alanzoka,""Nov 29, 2019, 18:27"",8.3 hrs,18.244"
"alanzoka,""Nov 28, 2019, 18:17"",8.1 hrs,19.939"
"alanzoka,""Nov 27, 2019, 18:16"",7.1 hrs,17.285"
"alanzoka,""Nov 26, 2019, 18:16"",8.3 hrs,18.480"
"alanzoka,""Nov 25, 2019, 18:17"",8.3 hrs,18.503"
"alanzoka,""Nov 22, 2019, 18:09"",8.4 hrs,16.844"
"alanzoka,""Nov 21, 2019, 17:59"",8.3 hrs,16.388"
"alanzoka,""Nov 20, 2019, 18:06"",8.5 hrs,16.127"
"alanzoka,""Nov 19, 2019, 18:18"",6.1 hrs,21.869"
"alanzoka,""Nov 18, 2019, 19:53"",6.5 hrs,17.062"
"alanzoka,""Nov 15, 2019, 18:42"",7.9 hrs,23.453"
"alanzoka,""Nov 14, 2019, 18:11"",7.9 hrs,18.855"
"alanzoka,""Nov 13, 2019, 17:44"",8.5 hrs,26.555"
"alanzoka,""Nov 12, 2019, 17:12"",9.4 hrs,22.068"
"alanzoka,""Nov 11, 2019, 17:12"",9.0 hrs,21.564"
"alanzoka,""Nov 8, 2019, 17:09"",11.3 hrs,22.814"
"alanzoka,""Nov 7, 2019, 17:20"",8.9 hrs,35.823"
"alanzoka,""Nov 6, 2019, 18:24"",8.0 hrs,20.345"
"alanzoka,""Nov 2, 2019, 22:34"",1.8 hrs,16.452"
"alanzoka,""Nov 2, 2019, 20:23"",1.2 hrs,9.832"
"alanzoka,""Nov 1, 2019, 19:40"",1.4 hrs,29.994"
"alanzoka,""Oct 30, 2019, 16:39"",2.8 hrs,14.012"
"alanzoka,""Oct 29, 2019, 18:20"",7.4 hrs,17.836"
"alanzoka,""Oct 27, 2019, 16:11"",2.2 hrs,15.726"
"alanzoka,""Oct 26, 2019, 18:15"",7.3 hrs,20.105"
"alanzoka,""Oct 25, 2019, 17:58"",9.3 hrs,24.375"
"alanzoka,""Oct 24, 2019, 18:13"",7.0 hrs,22.623"
"alanzoka,""Oct 23, 2019, 18:17"",7.6 hrs,17.367"
"alanzoka,""Oct 22, 2019, 18:18"",7.9 hrs,18.265"
"alanzoka,""Oct 19, 2019, 21:22"",3.7 hrs,18.722"
"alanzoka,""Oct 18, 2019, 18:11"",7.5 hrs,18.014"
"alanzoka,""Oct 17, 2019, 18:09"",6.8 hrs,23.081"
"alanzoka,""Oct 16, 2019, 18:12"",7.4 hrs,23.673"
"alanzoka,""Oct 15, 2019, 16:08"",9.6 hrs,34.978"
"alanzoka,""Oct 11, 2019, 18:13"",7.7 hrs,21.893"
"alanzoka,""Oct 10, 2019, 18:07"",7.0 hrs,19.836"
"alanzoka,""Oct 9, 2019, 18:32"",7.5 hrs,21.308"
"alanzoka,""Oct 8, 2019, 22:21"",5.0 hrs,20.665"
"alanzoka,""Oct 5, 2019, 18:15"",7.7 hrs,20.437"
"alanzoka,""Oct 4, 2019, 18:26"",6.8 hrs,20.738"
"alanzoka,""Oct 3, 2019, 18:24"",7.0 hrs,28.457"
"alanzoka,""Oct 2, 2019, 18:15"",6.5 hrs,19.506"
"alanzoka,""Oct 1, 2019, 18:12"",10.7 hrs,19.168"
